Text Inputs : Specimen label,"Short Plate 3 T1"

Time,Extension,Load,Compressive extension,Compressive load,Segment ID,Total Cycle Count
(sec),(mm),(N),(mm),(N),,
1.62980,-0.26442,0.07064,0.23820,-0.07064,3220,0
1.63880,-0.26897,0.08499,0.24274,-0.08499,3220,0
1.64180,-0.27048,0.09228,0.24426,-0.09228,3220,0
1.65080,-0.27501,0.10936,0.24879,-0.10936,3220,0
1.65180,-0.27552,0.11243,0.24930,-0.11243,3220,0
1.65620,-0.27753,0.12375,0.25131,-0.12375,3220,0
1.66280,-0.28106,0.12846,0.25484,-0.12846,3220,0
1.66680,-0.28308,0.13692,0.25686,-0.13692,3220,0
1.67980,-0.28962,0.13953,0.26340,-0.13953,3220,0
1.68080,-0.29012,0.14072,0.26390,-0.14072,3220,0
1.69180,-0.29565,0.12296,0.26943,-0.12296,3220,0
1.69280,-0.29616,0.12349,0.26993,-0.12349,3220,0
1.70380,-0.30167,0.12361,0.27545,-0.12361,3220,0
1.70480,-0.30217,0.12502,0.27595,-0.12502,3220,0
1.71080,-0.30517,0.12862,0.27895,-0.12862,3220,0
1.71180,-0.30567,0.12905,0.27945,-0.12905,3220,0
1.72280,-0.31118,0.11931,0.28496,-0.11931,3220,0
1.72380,-0.31168,0.11851,0.28546,-0.11851,3220,0
1.73480,-0.31719,0.10335,0.29097,-0.10335,3220,0
1.73880,-0.31920,0.10333,0.29297,-0.10333,3220,0
1.75180,-0.32572,0.09525,0.29950,-0.09525,3220,0
1.75280,-0.32622,0.09555,0.30000,-0.09555,3220,0
1.75620,-0.32773,0.09235,0.30151,-0.09235,3220,0
1.76380,-0.33175,0.08036,0.30553,-0.08036,3220,0
1.76480,-0.33225,0.08028,0.30603,-0.08028,3220,0
1.78280,-0.34127,0.07527,0.31505,-0.07527,3220,0
1.78480,-0.34227,0.07779,0.31605,-0.07779,3220,0
1.81180,-0.35578,0.09916,0.32956,-0.09916,3220,0
1.81280,-0.35628,0.09984,0.33006,-0.09984,3220,0
1.82880,-0.36427,0.10479,0.33805,-0.10479,3220,0
1.83280,-0.36627,0.11087,0.34005,-0.11087,3220,0
1.85620,-0.37775,0.09056,0.35152,-0.09056,3220,0
1.87180,-0.38576,0.08031,0.35954,-0.08031,3220,0
1.87380,-0.38676,0.08302,0.36054,-0.08302,3220,0
1.89280,-0.39625,0.08677,0.37003,-0.08677,3220,0
1.89380,-0.39675,0.08583,0.37053,-0.08583,3220,0
1.94180,-0.42081,0.05687,0.39459,-0.05687,3220,0
1.94580,-0.42281,0.06656,0.39658,-0.06656,3220,0
1.95620,-0.42780,0.09614,0.40158,-0.09614,3220,0
1.98480,-0.44230,0.12405,0.41608,-0.12405,3220,0
1.99280,-0.44630,0.14706,0.42008,-0.14706,3220,0
1.99880,-0.44930,0.15821,0.42308,-0.15821,3220,0
1.99980,-0.44980,0.16101,0.42358,-0.16101,3220,0
2.03380,-0.46674,0.11678,0.44052,-0.11678,3220,0
2.03780,-0.46873,0.11298,0.44251,-0.11298,3220,0
2.04080,-0.47022,0.10978,0.44400,-0.10978,3220,0
2.04180,-0.47072,0.10932,0.44450,-0.10932,3220,0
2.04580,-0.47271,0.10691,0.44649,-0.10691,3220,0
2.04680,-0.47321,0.10705,0.44699,-0.10705,3220,0
2.05280,-0.47619,0.10152,0.44997,-0.10152,3220,0
2.05380,-0.47669,0.10144,0.45047,-0.10144,3220,0
2.05620,-0.47769,0.10035,0.45147,-0.10035,3220,0
2.06880,-0.48419,0.07638,0.45797,-0.07638,3220,0
2.07280,-0.48620,0.08365,0.45998,-0.08365,3220,0
2.08280,-0.49120,0.10304,0.46498,-0.10304,3220,0
2.08680,-0.49321,0.11684,0.46699,-0.11684,3220,0
2.14080,-0.52022,0.09703,0.49400,-0.09703,3220,0
2.14180,-0.52072,0.09740,0.49450,-0.09740,3220,0
2.15620,-0.52772,0.09048,0.50150,-0.09048,3220,0
2.17080,-0.53526,0.09075,0.50904,-0.09075,3220,0
2.17880,-0.53927,0.11960,0.51305,-0.11960,3220,0
2.21380,-0.55677,0.10355,0.53055,-0.10355,3220,0
2.21480,-0.55727,0.10492,0.53105,-0.10492,3220,0
2.25620,-0.57775,0.10898,0.55153,-0.10898,3220,0
2.31080,-0.60520,0.13061,0.57898,-0.13061,3220,0
2.31180,-0.60570,0.13307,0.57948,-0.13307,3220,0
2.32880,-0.61419,0.12829,0.58797,-0.12829,3220,0
2.32980,-0.61469,0.12929,0.58847,-0.12929,3220,0
2.34680,-0.62318,0.13256,0.59696,-0.13256,3220,0
2.34780,-0.62368,0.13350,0.59746,-0.13350,3220,0
2.35620,-0.62767,0.12595,0.60145,-0.12595,3220,0
2.45620,-0.67778,0.10804,0.65156,-0.10804,3220,0
2.49080,-0.69529,0.07308,0.66907,-0.07308,3220,0
2.49180,-0.69580,0.07563,0.66957,-0.07563,3220,0
2.50180,-0.70081,0.09014,0.67459,-0.09014,3220,0
2.50280,-0.70131,0.09166,0.67509,-0.09166,3220,0
2.55620,-0.72777,0.09169,0.70155,-0.09169,3220,0
2.59180,-0.74576,0.07097,0.71954,-0.07097,3220,0
2.59280,-0.74626,0.07249,0.72004,-0.07249,3220,0
2.63980,-0.76978,0.10112,0.74356,-0.10112,3220,0
2.64080,-0.77028,0.10264,0.74405,-0.10264,3220,0
2.65620,-0.77777,0.10005,0.75155,-0.10005,3220,0
2.67280,-0.78628,0.10985,0.76006,-0.10985,3220,0
2.67780,-0.78878,0.11815,0.76256,-0.11815,3220,0
2.70080,-0.80031,0.10358,0.77409,-0.10358,3220,0
2.70880,-0.80432,0.11465,0.77810,-0.11465,3220,0
2.71180,-0.80582,0.11890,0.77960,-0.11890,3220,0
2.71280,-0.80632,0.12049,0.78010,-0.12049,3220,0
2.75620,-0.82783,0.10264,0.80161,-0.10264,3220,0
2.80180,-0.85075,0.09650,0.82453,-0.09650,3220,0
2.80280,-0.85125,0.09804,0.82503,-0.09804,3220,0
2.84480,-0.87226,0.08749,0.84604,-0.08749,3220,0
2.84580,-0.87276,0.08946,0.84654,-0.08946,3220,0
2.85620,-0.87775,0.09978,0.85153,-0.09978,3220,0
2.89480,-0.89724,-0.11484,0.87102,0.11484,3220,0
2.93680,-0.91832,-0.49074,0.89210,0.49074,3220,0
2.95620,-0.92787,-0.72514,0.90165,0.72514,3220,0
2.97880,-0.93937,-0.95974,0.91315,0.95974,3220,0
2.98180,-0.94087,-0.99122,0.91465,0.99122,3220,0
2.99880,-0.94937,-1.14207,0.92315,1.14207,3220,0
3.01080,-0.95537,-1.23502,0.92915,1.23502,3220,0
3.01380,-0.95686,-1.25119,0.93064,1.25119,3220,0
3.03280,-0.96634,-1.37600,0.94012,1.37600,3220,0
3.03580,-0.96783,-1.40030,0.94161,1.40030,3220,0
3.03880,-0.96933,-1.42820,0.94311,1.42820,3220,0
3.05480,-0.97731,-1.61622,0.95109,1.61622,3220,0
3.05620,-0.97781,-1.62638,0.95159,1.62638,3220,0
3.05780,-0.97881,-1.64651,0.95259,1.64651,3220,0
3.08080,-0.99029,-1.87280,0.96407,1.87280,3220,0
3.09680,-0.99830,-2.05352,0.97208,2.05352,3220,0
3.10580,-1.00280,-2.12437,0.97658,2.12437,3220,0
3.10880,-1.00430,-2.14431,0.97807,2.14431,3220,0
